"ResponseId","Finished","Progress","StartDate","EndDate","RecordedDate","DurationSec","LOIYES","RESID","AGE18","ZIPCODE","ZONE","STORMDATE1","STORMDATE2","INCHES","INCHES_4CAT","COMP1","COMP2","COMP3","COMP4","TRAVEL","NOTRAVEL","NOTRAVEL_1","NOTRAVEL_2","NOTRAVEL_3","NOTRAVEL_4","NOTRAVEL_5","NOTRAVEL_5_TEXT","PURPOSE","PURPOSE_1","PURPOSE_2","PURPOSE_3","PURPOSE_4","PURPOSE_5","PURPOSE_6","PURPOSE_7","PURPOSE_8","PURPOSE_9","PURPOSE_10","PURPOSE_11","PURPOSE_12","PURPOSE_12_TEXT","MODE","MODE_1","MODE_2","MODE_3","MODE_4","MODE_5","MODE_6","MODE_7","MODE_8","MODE_9","MODE_9_TEXT","CHANGE","CHANGE_1","CHANGE_2","CHANGE_3","CHANGE_4","CHANGE_5","CHANGE_6","CHANGE_7","CHANGE_7_TEXT","SAT_TRANSPORT_1","SAT_TRANSPORT_2","SAT_TRANSPORT_3","SAT_TRANSPORT_4","SAT_TRANSPORT_5","SAT_TRANSPORT_6","SAT_GROUP_1","SAT_GROUP_2","SAT_GROUP_3","SAT_GROUP_4","SATISFACTION","LOC_BETTER","LOC_WORSE","HEAR","INFO","INFO_1","INFO_2","INFO_3","INFO_4","INFO_5","INFO_6","INFO_7","INFO_8","INFO_9","INFO_10","INFO_11","INFO_DETAIL_1","INFO_DETAIL_2","INFO_DETAIL_3","INFO_DETAIL_4","INFO_DETAIL_5","INFO_DETAIL_6","INFO_DETAIL_7","INFO_DETAIL_8","INFO_DETAIL_9","INFO_DETAIL_10","INFO_DETAIL_11","APP","APP_USES","APP_FEEDBACK","PRIORITY_TRANSPORT_1","PRIORITY_TRANSPORT_2","PRIORITY_TRANSPORT_3","PRIORITY_TRANSPORT_5","PRIORITY_TRANSPORT_6","PRIORITY_TRANSPORT_7","PRIORITY_PLACES_1","PRIORITY_PLACES_2","PRIORITY_PLACES_3","PRIORITY_PLACES_4","PRIORITY_PLACES_5","PRIORITY_PLACES_6","AGE","AGE_6CAT","AGE_5CAT","AGE_4CAT","GENDER","GENDER_2CAT","GENDER_5_TEXT","RACEETH","RACE_2CAT","RACEETH_9_TEXT","STUD","EDUC","EDUC_4CAT","EDUC_3CAT","WORK","HHINC","HHINC_9CAT","HHINC_6CAT","HHINC_3CAT","HOME1","HOME1_9_TEXT","HOME1_8CAT","HOME1_5CAT","HOME1_4CAT","HOME1_2CAT","HOME2","ADULTS","ADULTS_NUM","CHILDREN","CHILDREN_NUM","BIKES","BIKES_NUM","CARS","CARS_NUM","END","AverageIndex","StormEventIndex","StormEventDurationHours","exceptional","acceptable","unacceptable"
"R_3qq9QlYg88x8lda",TRUE,100,2024-03-04 13:38:19,2024-03-04 13:46:29,2024-03-04 13:46:30,489,"Accept","Yes","Yes","84106","C",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","Somewhat more","About the same","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neither satisfied nor dissatisfied","Didn't travel.","Didn't travel.","A lot","TV,Newspaper,Online",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"2","","Tribune","","","","MSN","","","","","No","","","1","2","5","4","3","6","2","1","6","3","4","5",80,"65-84","65+","65+","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"4",4,"",0.2725,5.4675,19.915,7.0375,78.635,14.3275
"R_1czsDADSBXO1icZ",TRUE,100,2024-03-04 13:26:23,2024-03-04 13:49:51,2024-03-04 13:49:52,1407,"Accept","Yes","Yes","84123","C",2024-03-02,2024-03-03,"2 inches","Moderate Snowfall","Somewhat more","Somewhat longer","Somewhat more","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Other (please specify)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","1","5","3","5","4","3","4","1","4","Neither satisfied nor dissatisfied","Dk","Dk","A little","TV,Word-of-mouth",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Fox","","","","","","","","","News reports ","","Yes, a little","I don’t remember quite well ","I don’t remember ","5","2","4","6","1","3","2","1","3","6","4","5",53,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","Less than a high school diploma","LessHS","HSBelow","No","$15,000 to $24,999","15-25","0-25","0-50","Single-family house, attached to other houses (row house)","","SFatt","SFatt","SFatt","Other","Rented","1",1,"2",2,"0",0,"1",1,"",0.17,3.315,19.5,8.895,80.525,10.58
"R_1S8HSR9Nnhmip7B",TRUE,100,2024-03-04 13:41:48,2024-03-04 13:52:25,2024-03-04 13:52:25,636,"Accept","Yes","Yes","84606","D",2024-03-02,2024-03-03,"2 inches","Moderate Snowfall","About the same","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Eat meal at restaurant,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s)",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","5","5","5","5",NA,NA,"5","5","5","5","Somewhat satisfied","Local neighborhood streets.","None","A moderate amount","App,Social media,Email",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"","","","","Weather Chanel","","","Facebook","KSL","","","No","","","1","2","5","3","4","6","2","1","6","3","4","5",49,"45-64","45-64","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","6+",6,"3",3,"1",1,"1",1,"",0.29,1.06,3.67,4.35,73.91,21.74
"R_7CqdiCPb6CmsnGV",TRUE,100,2024-03-04 13:47:23,2024-03-04 13:52:48,2024-03-04 13:52:49,325,"Accept","Yes","Yes","84606","D",2024-03-02,2024-03-03,"7-11 inches","Extreme Snowfall","Much more","Much longer","Somewhat more","Much worse","No","I had no reason to travel,Things were cancelled (work, school, meetings, appointments, events).,The roads, streets, and sidewalks were not in good condition.",TRUE,TRUE,TRUE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.,I waited until after the storm to do some activities / trips.,I changed the time-of-day when I did some activities / trips.",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"","3","3","5","5","5","5","3","5","5","4","Somewhat satisfied","They were free and clear","Highway ","A moderate amount","TV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fox ","","","","","","","","","","","Yes, a lot","Different","It was great to use","1","2","3","5","4","6","2","1","4","3","5","6",29,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$15,000 to $24,999","15-25","0-25","0-50","Mobile home or trailer","","Mobile","Mobile","Mobile","Other","Owned or mortgaged","2",2,"0",0,"1",1,"1",1,"Thanks",0.29,1.06,3.67,4.35,73.91,21.74
"R_7iuSzsh7SVZyDy9",TRUE,100,2024-03-04 13:44:14,2024-03-04 13:53:40,2024-03-04 13:53:41,565,"Accept","Yes","Yes","84058","D",2024-03-02,2024-03-03,"1 inch","Light Snowfall","About the same","Much shorter","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Attend school",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I changed the time-of-day when I did some activities / trips.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","5","5","5","5","5","5","4","4","3","4","Neither satisfied nor dissatisfied","Sidewalks","Roads (slightly)","A moderate amount","App,Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"","","","","Weather App","","","Istagram","","Family and friends","","Yes, a little","The traffic feature","It's not the most easily accessible or versitile.","2","1","3","5","4","6","2","1","6","4","3","5",25,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","Yes","Bachelor's or associate degree","Bachelor","Bachelor","No","$15,000 to $24,999","15-25","0-25","0-50","Building with 2 apartments/condos (duplex)","","Apt2","Apt2-4","Apartment","Other","Rented","2",2,"0",0,"1",1,"2",2,"",0.09,2.63,28.5,9.3,88.95,1.74
"R_3QnYZNtLJqDsChi",TRUE,100,2024-03-04 13:18:01,2024-03-04 13:53:40,2024-03-04 13:53:41,2139,"Accept","Yes","Yes","84045","D",2024-03-02,2024-03-03,"2 inches","Moderate Snowfall","About the same","Somewhat shorter","Somewhat more","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Walk",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",NA,NA,"4","4",NA,NA,NA,NA,"4",NA,"Somewhat satisfied","none. ","none. It wasn't too bad. A little more ICE than normal, but not bad enough to cause any problems. Just the nature of how it changed from rain to snow, with the temperature dropping to freeze rain. ","A lot","TV,Road signs,App",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2, 4, 13","","","electronic signs on I-15 - the ones that formerly had fun stuff on them but that are not strictly business","Weawow","","","","","","","No","","","1","2","3","5","4","6","1","2","6","4","5","3",58,"45-64","45-64","50-64","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"2",2,"2",2,"",0.16,2.86,18,14.68,82.57,2.75
"R_3RanYoVw7BgOjTu",TRUE,100,2024-03-04 13:49:13,2024-03-04 13:55:29,2024-03-04 13:55:30,376,"Accept","Yes","Yes","84124","C",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","About the same","About the same","Somewhat worse","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","2","3","1","1","2","1","4","4","2","1","Neither satisfied nor dissatisfied","the streets kind of ","not many places ","A moderate amount","TV,App",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"ch 14","","","","weather","","","","","","","No","","","5","3","2","1","4","6","1","4","3","5","2","6",25,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$35,000 to $49,999","35-50","25-50","0-50","Building with 5 to 9 apartments/condos","","Apt5-9","Apt5+","Apartment","Other","Rented","2",2,"0",0,"0",0,"2",2,"",0.423333333333333,8.65666666666667,20.33,7.87666666666667,77.2033333333333,14.92
"R_6mGuIqXbLVlNjON",TRUE,100,2024-03-04 14:01:42,2024-03-04 14:07:52,2024-03-04 14:07:53,369,"Accept","Yes","Yes","84010","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","Somewhat longer","Somewhat more","About the same","No","I had no reason to travel,The roads, streets, and sidewalks were not in good condition.",TRUE,FALSE,TRUE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"4","4",NA,NA,NA,NA,"3",NA,"Extremely satisfied","neighborhood","none","A great deal","TV,Online,Email",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"13","","","","","","foxnews","","bountiful","","","No","","","1","2","3","4","5","6","2","1","5","6","3","4",84,"65-84","65+","65+","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"0",0,"0",0,"3",3,"",0,0,0,100,0,0
"R_5dHg4X7ZsiKwcnM",TRUE,100,2024-03-04 13:54:03,2024-03-04 14:10:50,2024-03-04 14:10:51,1006,"Accept","Yes","Yes","84084","C",2024-03-02,2024-03-03,"2 inches","Moderate Snowfall","About the same","About the same","About the same","Much worse","No","Things were cancelled (work, school, meetings, appointments, events).",FALSE,TRUE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","3","1","2",NA,NA,NA,"3","3","3","Neither satisfied nor dissatisfied","strip malls were average","sidewalks along the bigger streets not good","A lot","TV,Online",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"ksl.kutv","","","","","","ksl.com,kutv.com","","","","","No","","","1","3","4","2","5","6","1","2","5","3","4","6",66,"65-84","65+","65+","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No",NA,NA,NA,NA,"Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"1",1,"1",1,"",0.12,2.36,19.17,6.96,85.22,7.83
"R_3qwEbQNyky05WWQ",TRUE,100,2024-03-04 13:57:56,2024-03-04 14:13:53,2024-03-04 14:13:54,957,"Accept","Yes","Yes","84043","D",2024-03-02,2024-03-03,"3 inches","Moderate Snowfall","Somewhat more","About the same","Somewhat less","Much worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Work- or school-related activities,Service private vehicle (gas, oil, repairs, etc.),Shopping (groceries, clothing, convenience store, etc),Other errands or appointments (bank, professional office, doctor/dentist, etc.)",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","5","5","4","4","5","4","5","4","5","4","Somewhat satisfied","Which highways ","Sidewalks paths","A moderate amount","TV,Online",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"YouTube , FOX 13 news Utah ","","","","","","Weather in the iPhone ","","","","","No","","","1","3","4","6","2","5","3","1","6","2","4","5",52,"45-64","45-64","50-64","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, attached to other houses (row house)","","SFatt","SFatt","SFatt","Other","Rented","2",2,"3",3,"0",0,"2",2,"Great survey, Thank you so much ",0.233333333333333,4.29,18.2766666666667,16.85,81.6366666666667,1.51333333333333
"R_32mc5fLMrppcplT",TRUE,100,2024-03-04 14:11:30,2024-03-04 14:16:17,2024-03-04 14:16:18,286,"Accept","Yes","Yes","84088","C",2024-03-02,2024-03-03,"3 inches","Moderate Snowfall","Much less","Much shorter","Much less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Other errands or appointments (bank, professional office, doctor/dentist, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","5","5","5","4","5","4","3","5","4","5","Extremely satisfied","Redwood Rd, The trax","None","A great deal","TV,Alert",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Abc Nbc","","","","","Weather channel","","","","","","No","","","4","2","1","5","3","6","4","2","5","1","3","6",41,"35-44","35-44","35-49","Female","Female","","Hispanic or Latino/a/x","Non-White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$75,000 to $99,999","75-100","75-100","50-100","Mobile home or trailer","","Mobile","Mobile","Mobile","Other","Owned or mortgaged","3",3,"1",1,"1",1,"3",3,"",0.165,3.175,19.25,6.9,80.645,12.46
"R_39dpkB3s7RMzxLb",TRUE,100,2024-03-04 14:10:42,2024-03-04 14:16:58,2024-03-04 14:16:58,375,"Accept","Yes","Yes","84041","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","Somewhat longer","Much more","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Other errands or appointments (bank, professional office, doctor/dentist, etc.)",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","2","2","2","3","2","3","3","4","3","Somewhat dissatisfied","Highways i-15","Streets.  Ogden,  west haven, plain city","A lot","App,Alert,Online",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","","","","Alexa","Alexa","Facebook","","","","","No","","","3","2","1","5","4","6","3","2","6","4","1","5",44,"35-44","35-44","35-49","Female","Female","","White or Caucasian","White","","No","Master's degree, doctorate degree, or professional degree beyond bachelor's degree","Higher","Higher","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","1",1,"1",1,"1",1,"1",1,"",0.295,6.805,23.25,7.11,85.615,7.275
"R_7fS0ztd33BxSkG5",TRUE,100,2024-03-04 14:09:33,2024-03-04 14:18:03,2024-03-04 14:18:04,510,"Accept","Yes","Yes","84660","D",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat shorter","Somewhat more","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Other errands or appointments (bank, professional office, doctor/dentist, etc.),Social or entertainment activities (friends/relatives, movie, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"","Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I did more activities / made more trips before the storm arrived.,I canceled some of my planned activities / trips.,I waited until after the storm to do some activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"","4","5","2","3","4",NA,"4","5","4",NA,"Somewhat satisfied","1-15","I dont kn9w","A moderate amount","Alert,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","","Google weather alert","","","","My family","","Yes, a little","Public transport resources","None","2","1","5","4","3","6","2","1","5","3","6","4",19,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$25,000 to $34,999","25-35","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","6+",6,"2",2,"1",1,"5+",5,"",0.1225,1.46,6.875,55.08,36.5325,8.3875
"R_3eaF9gDcpUe9MXf",TRUE,100,2024-03-04 14:15:50,2024-03-04 14:24:03,2024-03-04 14:24:04,492,"Accept","Yes","Yes","84095","C",2024-03-02,2024-03-03,"1 inch","Light Snowfall","About the same","About the same","Somewhat more","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","3","2","2",NA,NA,"3","4",NA,"3","Somewhat dissatisfied","Bangerter highway ","Lily May lane in south jordan, the sidewalks around this street in a townhome complex ","A little","App,Alert,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","Weather app","Ring doorbell alerts ","","","","Mother ","","Yes, a little","To look for weather cams view of areas I would have to travel in that I wasn’t familiar with ","I don’t know much about the app, so making it more publicized in other areas ","2","1","3","4","5","6","2","1","6","5","3","4",25,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, attached to other houses (row house)","","SFatt","SFatt","SFatt","Other","Rented","1",1,"0",0,"0",0,"1",1,"",0.17,3.12,18.17,12.73,70.91,16.36
"R_1npZEQldKWXom6a",TRUE,100,2024-03-04 14:18:50,2024-03-04 14:26:03,2024-03-04 14:26:04,433,"Accept","Yes","Yes","84651","D",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","Somewhat more","About the same","Somewhat more","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"3","3",NA,NA,"2","4",NA,"4","Extremely satisfied","my street was cleared within a reasonable time","I did not notice any streets that were not cleared adequately","A lot","TV,App,Alert",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fox 13","","","","KSL weather","KSL weather","","","","","","Yes, a little","to try and get traffic info on a trip northbound on I-15","I do not like it.","2","1","5","4","3","6","1","2","6","3","5","4",66,"65-84","65+","65+","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$75,000 to $99,999","75-100","75-100","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"2",2,"",0.2,4.78,23.83,15.97,72.22,11.81
"R_5jq7h7LJfYpTjmk",TRUE,100,2024-03-04 14:22:31,2024-03-04 14:29:27,2024-03-04 14:29:28,415,"Accept","Yes","Yes","84037","B",2024-03-02,2024-03-03,"4-6 inches","Heavy Snowfall","About the same","About the same","About the same","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Civic or religious activities",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","4","5","3","3",NA,NA,NA,NA,"3","4","Somewhat satisfied","Main roads","Local roads","A lot","TV",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"2","","","","","","","","","","","No","","","3","1","4","2","6","5","2","1","6","3","4","5",69,"65-84","65+","65+","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","3",3,"0",0,"0",0,"2",2,"",0.32,6.31,19.5,2.56,87.18,10.26
